,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB
Baseline,0.1704545454545454,-0.0743006993006993,0.12237762237762234,1.208916083916084,1.1896853146853146,1.1993006993006992,0.0,0.07457386363636363
bartender,0.0748834498834498,-0.0046620046620046,0.0397727272727272,1.2322261072261071,1.2354312354312351,1.2338286713286712,0.08260489510489513,0.0
cashier,0.039044289044289,0.0381701631701631,0.03860722610722605,0.9195804195804196,0.9484265734265734,0.9340034965034965,0.1219405594405594,0.0
chemical engineer,0.1174242424242424,-0.0547785547785547,0.08610139860139855,0.94493006993007,0.8741258741258742,0.9095279720279721,0.03627622377622379,0.0
chemist,0.0769230769230769,0.0,0.03846153846153845,0.951048951048951,0.8951048951048951,0.9230769230769231,0.08391608391608389,0.0
construction worker,0.1121794871794871,-0.0486596736596736,0.08041958041958035,1.1797785547785549,1.217074592074592,1.1984265734265733,0.041958041958041994,0.0
dentist,0.1605477855477855,-0.0719696969696969,0.11625874125874121,1.0212703962703962,0.9455128205128204,0.9833916083916083,0.006118881118881134,0.0
farm worker,0.0565268065268065,0.0032051282051282,0.02986596736596735,1.0221445221445222,1.0574009324009324,1.0397727272727273,0.09571678321678319,0.0
janitor,0.0393356643356643,0.041083916083916,0.04020979020979015,0.9425990675990676,0.9822261072261071,0.9624125874125874,0.1232517482517482,0.0
judge,0.0894522144522144,-0.0163170163170163,0.05288461538461535,0.7246503496503497,0.6870629370629371,0.7058566433566433,0.06949300699300699,0.0
lawyer,0.0512820512820512,0.0067016317016317,0.028991841491841447,0.6794871794871795,0.6325757575757576,0.6560314685314685,0.10008741258741259,0.0
line cook,0.0099067599067599,0.0597319347319347,0.0348193473193473,1.12004662004662,1.1587995337995338,1.1394230769230769,0.14729020979020974,0.0
optometrist,0.1238344988344988,-0.0422494172494172,0.083041958041958,0.8959790209790209,0.8365384615384616,0.8662587412587412,0.039335664335664336,0.0
parking attendant,0.0638111888111888,0.0122377622377622,0.0380244755244755,0.967074592074592,0.9813519813519812,0.9742132867132867,0.09659090909090903,0.0
pharmacist,0.1346153846153846,-0.0402097902097902,0.08741258741258741,0.8333333333333334,0.7698135198135199,0.8015734265734267,0.03496503496503493,0.0
physician,0.0836247086247086,-0.0168997668997669,0.050262237762237746,0.7462121212121212,0.6899766899766899,0.7180944055944056,0.0721153846153846,0.0
physics teacher,0.1206293706293706,-0.0384615384615384,0.0795454545454545,0.9766899766899768,0.9184149184149184,0.9475524475524476,0.04283216783216784,0.0
professor,0.1223776223776223,-0.0279720279720279,0.0751748251748251,1.0425407925407926,0.9766899766899768,1.0096153846153846,0.04720279720279724,0.0
psychologist,0.0801282051282051,-0.0212703962703962,0.05069930069930065,0.6325757575757576,0.6139277389277389,0.6232517482517482,0.0716783216783217,0.0
receptionist,0.1075174825174825,-0.0104895104895104,0.05900349650349645,0.9822261072261071,0.9906759906759908,0.986451048951049,0.06337412587412589,0.0
sales clerk,0.0836247086247086,0.0067016317016317,0.04516317016317015,1.0288461538461535,1.027097902097902,1.027972027972028,0.08391608391608389,0.0
scientist,0.0979020979020979,-0.0297202797202797,0.0638111888111888,0.7348484848484849,0.6777389277389277,0.7062937062937062,0.05856643356643354,0.0
server,0.0565268065268065,0.0276806526806526,0.04210372960372955,0.953962703962704,0.962995337995338,0.958479020979021,0.10795454545454539,0.0
taxi driver,0.1107226107226107,-0.0378787878787878,0.07430069930069925,1.1777389277389276,1.1684149184149184,1.173076923076923,0.04807692307692309,0.0
truck driver,0.0425407925407925,0.0268065268065268,0.03467365967365965,1.1567599067599068,1.1876456876456876,1.172202797202797,0.1145104895104895,0.0
