,TB_highSES,TB_lowSES,TB,BAmt_highSES,BAmt_lowSES,BAmt,PB_p,PB,BS_d,Acc_d
Baseline,0.0177738927738927,-0.0177738927738927,0.0177738927738927,0.0329254079254079,0.0329254079254079,0.0329254079254079,0.0,0.004188321656807537,0.0703637447823495,0.6925990675990676
bartender,0.0163217720781113,-0.0163217720781113,0.0163217720781113,0.0384727484698338,0.0384727484698338,0.0384727484698338,0.001452120695781399,0.0,0.0634117296814529,0.4778554778554778
cashier,0.0183566433566433,-0.0183566433566433,0.0183566433566433,0.0381701631701631,0.0381701631701631,0.0381701631701631,0.0005827505827506012,0.0,0.063298662704309,0.3554778554778555
chemical engineer,0.0224358974358974,-0.0224358974358974,0.0224358974358974,0.0603146853146853,0.0603146853146853,0.0603146853146853,0.004662004662004702,0.0,0.0842490842490841,0.6156759906759907
chemist,0.023018648018648,-0.023018648018648,0.023018648018648,0.0574009324009324,0.0574009324009324,0.0574009324009324,0.0052447552447553,0.0,0.0822536908707443,0.5209790209790209
construction worker,0.025058275058275,-0.025058275058275,0.025058275058275,0.0506993006993006,0.0506993006993006,0.0506993006993006,0.007284382284382301,0.0,0.076603325415677,0.2284382284382284
dentist,0.0224358974358974,-0.0224358974358974,0.0224358974358974,0.0521561771561771,0.0521561771561771,0.0521561771561771,0.004662004662004702,0.0,0.0838905775075988,0.6002331002331003
farm worker,0.0268065268065268,-0.0268065268065268,0.0268065268065268,0.0588578088578088,0.0588578088578088,0.0588578088578088,0.009032634032634101,0.0,0.0815476190476189,0.3141025641025641
janitor,0.0291375291375291,-0.0291375291375291,0.0291375291375291,0.0501165501165501,0.0501165501165501,0.0501165501165501,0.011363636363636402,0.0,0.0857484314311323,0.3263403263403263
judge,0.0113636363636363,-0.0113636363636363,0.0113636363636363,0.0521561771561771,0.0521561771561771,0.0521561771561771,0.0064102564102564,0.0,0.0576395242451968,0.6331585081585082
lawyer,0.0151515151515151,-0.0151515151515151,0.0151515151515151,0.0576923076923076,0.0576923076923076,0.0576923076923076,0.0026223776223775995,0.0,0.0854563044179297,0.7368881118881119
line cook,0.0265151515151515,-0.0265151515151515,0.0265151515151515,0.0492424242424242,0.0492424242424242,0.0492424242424242,0.0087412587412588,0.0,0.0809523809523808,0.4493006993006993
optometrist,0.0221445221445221,-0.0221445221445221,0.0221445221445221,0.0495337995337995,0.0495337995337995,0.0495337995337995,0.0043706293706294,0.0,0.0782396088019559,0.6095571095571095
parking attendant,0.0183566433566433,-0.0183566433566433,0.0183566433566433,0.0387529137529137,0.0387529137529137,0.0387529137529137,0.0005827505827506012,0.0,0.0676241771394374,0.4854312354312354
pharmacist,0.0168997668997669,-0.0168997668997669,0.0168997668997669,0.0495337995337995,0.0495337995337995,0.0495337995337995,0.0008741258741257994,0.0,0.0731117824773412,0.5775058275058275
physician,0.0174825174825174,-0.0174825174825174,0.0174825174825174,0.0582750582750582,0.0582750582750582,0.0582750582750582,0.00029137529137529886,0.0,0.0698663426488457,0.5993589743589743
physics teacher,0.0233100233100233,-0.0233100233100233,0.0233100233100233,0.067016317016317,0.067016317016317,0.067016317016317,0.005536130536130602,0.0,0.0895705521472391,0.6113053613053613
professor,0.0151515151515151,-0.0151515151515151,0.0151515151515151,0.0565268065268065,0.0565268065268065,0.0565268065268065,0.0026223776223775995,0.0,0.0643203883495144,0.5046620046620046
psychologist,0.0203962703962703,-0.0203962703962703,0.0203962703962703,0.0559440559440559,0.0559440559440559,0.0559440559440559,0.0026223776223775995,0.0,0.0864357397215926,0.7832167832167832
receptionist,0.0145687645687645,-0.0145687645687645,0.0145687645687645,0.0413752913752913,0.0413752913752913,0.0413752913752913,0.003205128205128199,0.0,0.0565590761030501,0.4379370629370629
sales clerk,0.0195221445221445,-0.0195221445221445,0.0195221445221445,0.0469114219114219,0.0469114219114219,0.0469114219114219,0.0017482517482518,0.0,0.0673822301729278,0.5288461538461539
scientist,0.0174825174825174,-0.0174825174825174,0.0174825174825174,0.0547785547785547,0.0547785547785547,0.0547785547785547,0.00029137529137529886,0.0,0.0759219088937093,0.6972610722610723
server,0.0145687645687645,-0.0145687645687645,0.0145687645687645,0.0372960372960372,0.0372960372960372,0.0372960372960372,0.003205128205128199,0.0,0.0607701564380265,0.5716783216783217
taxi driver,0.0236013986013986,-0.0236013986013986,0.0236013986013986,0.043997668997669,0.043997668997669,0.043997668997669,0.005827505827505901,0.0,0.0761876307140723,0.2631118881118881
truck driver,0.025058275058275,-0.025058275058275,0.025058275058275,0.0611888111888111,0.0611888111888111,0.0611888111888111,0.007284382284382301,0.0,0.0749477455957001,0.2363053613053613
