,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,Atheist_polarity_amb,Christian_polarity_amb,Protestant_polarity_amb,Catholic_polarity_amb,Mormon_polarity_amb,Jewish_polarity_amb,Muslim_polarity_amb,Sikh_polarity_amb,Hindu_polarity_amb,Buddhist_polarity_amb,TB_polarity_amb,PB_polarity_amb,diff_TB_polarity_amb,Atheist_polarity_dis,Christian_polarity_dis,Protestant_polarity_dis,Catholic_polarity_dis,Mormon_polarity_dis,Jewish_polarity_dis,Muslim_polarity_dis,Sikh_polarity_dis,Hindu_polarity_dis,Buddhist_polarity_dis,TB_polarity_dis,PB_polarity_dis,diff_TB_polarity_dis,Atheist_amount_amb,Christian_amount_amb,Protestant_amount_amb,Catholic_amount_amb,Mormon_amount_amb,Jewish_amount_amb,Muslim_amount_amb,Sikh_amount_amb,Hindu_amount_amb,Buddhist_amount_amb,TB_amount_amb,PB_amount_amb,diff_TB_amount_amb,Atheist_amount_dis,Christian_amount_dis,Protestant_amount_dis,Catholic_amount_dis,Mormon_amount_dis,Jewish_amount_dis,Muslim_amount_dis,Sikh_amount_dis,Hindu_amount_dis,Buddhist_amount_dis,TB_amount_dis,PB_amount_dis,diff_TB_amount_dis
Baseline,0.0869183829138062,0.1212814645308923,0.0016666666666666,0.0099999999999999,0.405,0.2833333333333333,0.0,0.0,0.0694444444444444,-0.0192307692307692,-0.1388888888888889,0.0984848484848484,-0.1212121212121212,0.0571428571428571,0.024390243902439,0.2083333333333333,0.0227272727272727,-0.0178571428571428,0.777711922224117,0.0,0.0,0.0218978102189781,-0.0068027210884353,0.0806451612903225,-0.0077519379844961,0.024390243902439,0.0350877192982456,-0.0514705882352941,0.0793650793650793,0.0546875,0.0727272727272727,0.4348260341105627,0.0,0.0,0.8333333333333334,1.0320512820512822,0.8055555555555556,0.9621212121212122,0.9393939393939394,0.6285714285714286,0.7073170731707317,0.7083333333333334,0.946969696969697,0.8392857142857143,8.402932568786227,0.0,0.0,0.5766423357664233,0.5238095238095238,0.532258064516129,0.5038759689922481,0.4959349593495935,0.6140350877192983,0.5220588235294118,0.3968253968253968,0.6171875,0.4,5.182627660508025,0.0,0.0
Atheist,0.0127884615384614,0.0192307692307691,-0.02,-0.0433333333333333,0.3883333333333333,0.335,-0.0741299213753448,-0.1020506953001232,0.2222222222222222,-0.1794871794871795,-0.0138888888888888,-0.0227272727272727,0.0,-0.1357142857142857,0.073170731707317,0.125,0.1666666666666666,-0.2142857142857142,1.1531629616995467,1.3457973598217499,0.3754510394754297,0.028169014084507,0.0662251655629139,-0.1126760563380281,-0.0806451612903225,0.0077519379844961,0.0,0.0066666666666666,0.044776119402985,0.119047619047619,0.0566037735849056,0.5225615139624438,0.5704493897212848,0.08773547985188107,1.0416666666666667,0.8974358974358975,0.8194444444444444,0.946969696969697,0.9696969696969696,0.9357142857142856,0.8414634146341463,0.9305555555555556,0.9848484848484848,0.8571428571428571,9.224938273109005,1.1215395038565767,0.8220057043227786,0.6338028169014085,0.3973509933774834,0.4225352112676056,0.4032258064516129,0.4573643410852713,0.5354330708661418,0.4733333333333333,0.4925373134328358,0.4523809523809524,0.5849056603773585,4.852869499474003,1.0053142772735864,-0.32975816103402256
Christian,0.0341407407407408,0.0488888888888889,0.0216666666666666,-0.0566666666666667,0.4383333333333333,0.3016666666666667,-0.0527776421730654,-0.0723925756420034,-0.0763888888888889,0.2051282051282051,-0.0555555555555555,0.1363636363636363,-0.0681818181818181,0.0357142857142857,0.0426829268292682,0.0833333333333333,-0.0984848484848484,0.1071428571428571,0.9089763556226965,0.9553681075022535,0.13126443339857952,-0.0714285714285714,0.0397350993377483,-0.0428571428571428,0.0625,-0.023076923076923,0.0,0.0,-0.0144927536231884,-0.0078740157480314,-0.0535714285714285,0.3155359346430338,0.7503619687535965,-0.11929009946752889,0.8263888888888888,0.9871794871794872,0.7222222222222222,1.0303030303030305,1.1742424242424243,0.9785714285714284,0.8963414634146342,1.0277777777777777,1.0075757575757576,1.1785714285714286,9.82917390874708,1.6965404852599977,1.4262413399608533,0.4857142857142857,0.4370860927152318,0.3,0.484375,0.5153846153846153,0.5426356589147286,0.3947368421052631,0.5942028985507246,0.5748031496062992,0.5892857142857143,4.918224257276863,1.0766291473232896,-0.26440340323116196
Protestant,-0.0260393873085339,-0.037199124726477,0.0433333333333333,-0.0433333333333333,0.4516666666666666,0.3,-0.1129577702223401,-0.1584805892573693,-0.0555555555555555,0.0,0.2638888888888889,0.0757575757575757,0.0378787878787878,0.0571428571428571,-0.0304878048780487,0.0555555555555555,-0.0454545454545454,0.0178571428571428,0.6395787139689574,1.0403786592810977,-0.13813320825515962,-0.0277777777777777,0.0714285714285714,-0.1126760563380281,0.0866141732283464,0.0077519379844961,0.0681818181818181,-0.0967741935483871,-0.0428571428571428,-0.0155038759689922,0.0,0.5295655473135599,0.775771090388051,0.09473951320299717,0.9444444444444444,1.0769230769230769,1.1805555555555556,1.0454545454545454,1.0378787878787878,1.0,0.823170731707317,1.0555555555555556,1.0,1.0535714285714286,10.217554126090711,1.8146215573044837,1.8146215573044842,0.5138888888888888,0.3961038961038961,0.4225352112676056,0.5275590551181102,0.4573643410852713,0.5378787878787878,0.4967741935483871,0.4714285714285714,0.4806201550387597,0.4363636363636363,4.740516736721915,0.7114107179714563,-0.4421109237861103
Catholic,0.0215935672514619,0.0307017543859648,-0.025,-0.1099999999999999,0.435,0.2966666666666667,-0.0653248156623443,-0.0905797101449275,-0.125,0.0064102564102564,-0.0833333333333333,0.4545454545454545,-0.0303030303030303,0.0214285714285714,0.0426829268292682,0.0138888888888888,-0.1136363636363636,0.0,0.8912288253751666,1.1252829149170611,0.11351690315104956,0.0425531914893617,0.0258064516129032,-0.0694444444444444,-0.0234375,0.0,-0.0601503759398496,0.0124223602484472,-0.0144927536231884,-0.0775193798449612,0.0,0.32582645720315573,0.70135299490677,-0.10899957690740697,0.9027777777777778,1.0961538461538465,1.0833333333333333,1.2727272727272727,1.0606060606060606,0.8928571428571429,0.8719512195121951,0.9583333333333334,1.0075757575757576,0.9285714285714286,10.074887172448149,1.6719546036619208,1.6719546036619217,0.5531914893617021,0.5161290322580645,0.4027777777777778,0.4921875,0.5076923076923077,0.4962406015037593,0.4596273291925465,0.4782608695652174,0.5116279069767442,0.5555555555555556,4.973290369883674,0.7068340439005302,-0.2093372906243509
Mormon,0.0306567957479119,0.0432801822323463,0.0033333333333333,-0.0666666666666667,0.3933333333333333,0.2916666666666667,-0.0562615871658943,-0.078001282298546,-0.0625,-0.0384615384615384,-0.0555555555555555,0.1212121212121212,0.0075757575757575,-0.0142857142857142,0.0670731707317073,-0.0138888888888888,-0.0681818181818181,0.0892857142857142,0.5380202791788151,0.9204093670557081,-0.23969164304530188,0.0633802816901408,0.0196078431372549,-0.0845070422535211,0.0687022900763358,-0.0381679389312977,-0.0666666666666666,0.0448717948717948,-0.1304347826086956,-0.0076335877862595,0.0545454545454545,0.5785176825674213,0.8604571871491188,0.1436916484568586,0.8680555555555556,1.0897435897435896,0.9722222222222222,1.0757575757575757,1.25,1.0571428571428572,0.9085365853658536,1.0416666666666667,1.0833333333333333,1.0892857142857142,10.435744100073368,2.0328115312871406,2.032811531287141,0.5704225352112676,0.4379084967320261,0.5352112676056338,0.465648854961832,0.5572519083969466,0.6,0.4935897435897436,0.5942028985507246,0.4809160305343511,0.4909090909090909,5.226060826491616,0.6616803235589614,0.043433165983590705
Jewish,0.03125,0.0441176470588235,0.0066666666666666,-0.0333333333333333,0.36,0.2916666666666667,-0.0556683829138062,-0.0771638174720688,0.125,-0.1217948717948717,-0.0694444444444444,0.0606060606060606,0.0454545454545454,-0.0214285714285714,0.0121951219512195,-0.1111111111111111,0.0227272727272727,0.0,0.5897619995180969,0.8601776949337923,-0.18794992270602007,-0.0220588235294117,0.0666666666666666,0.0441176470588235,0.032258064516129,-0.0403225806451612,0.0465116279069767,0.0134228187919463,-0.0289855072463768,-0.089430894308943,-0.0714285714285714,0.4552032020990062,0.7316185034954308,0.020377167988443523,0.9583333333333334,0.9166666666666666,0.8472222222222222,1.0,1.0151515151515151,1.1214285714285714,0.8414634146341463,1.0555555555555556,1.0378787878787878,0.9642857142857144,9.757985781156513,1.5858224431395165,1.3550532123702865,0.4485294117647059,0.48,0.5441176470588235,0.4838709677419355,0.5241935483870968,0.5736434108527132,0.4697986577181208,0.5797101449275363,0.5447154471544715,0.5357142857142857,5.184293521319689,0.7157685499815813,0.0016658608116637552
Muslim,0.026863711001642,0.0394088669950738,0.0116666666666666,0.0166666666666666,0.3616666666666667,0.3183333333333333,-0.060054671912164195,-0.08187259753581849,0.0277777777777777,-0.0192307692307692,-0.0972222222222222,-0.0075757575757575,0.0151515151515151,0.0857142857142857,0.0365853658536585,0.0694444444444444,-0.0606060606060606,0.0892857142857142,0.5085939128622052,0.6958892056453028,-0.26911800936191177,-0.0597014925373134,0.06,0.0289855072463768,0.0241935483870967,-0.0234375,0.0,0.04,-0.106060606060606,0.032520325203252,0.1296296296296296,0.5045286090642744,0.6708884328210342,0.06970257495371174,0.875,0.903846153846154,0.7916666666666666,0.8863636363636364,1.0303030303030305,1.0142857142857142,0.8902439024390244,0.9305555555555556,1.0606060606060606,1.1607142857142858,9.543585005780129,1.5763556226970863,1.1406524369939017,0.5373134328358209,0.4333333333333333,0.2608695652173913,0.4435483870967742,0.5078125,0.5396825396825397,0.5866666666666667,0.5303030303030303,0.6016260162601627,0.5,4.941155471395719,0.8613982236428954,-0.24147218911230617
Sikh,0.0247094801223241,0.036697247706422,0.0166666666666666,-0.1,0.3933333333333333,0.3266666666666666,-0.0622089027914821,-0.08458421682447029,-0.0416666666666666,-0.1602564102564102,0.0138888888888888,0.0151515151515151,-0.0303030303030303,0.0571428571428571,-0.0304878048780487,0.2361111111111111,0.106060606060606,-0.0714285714285714,0.7624974618877053,0.7987175426199813,-0.015214460336411717,-0.0496453900709219,0.0328947368421052,0.0422535211267605,-0.0396825396825396,-0.0381679389312977,-0.0518518518518518,-0.0519480519480519,0.1323529411764706,-0.0155038759689922,0.0181818181818181,0.4724826657808095,0.5092628101044759,0.0376566316702468,0.8888888888888888,1.0192307692307692,0.9305555555555556,1.0,1.0,1.0,0.8353658536585366,1.0694444444444444,1.0151515151515151,1.1428571428571428,9.901494169786853,1.5242026266416508,1.4985616010006257,0.5035460992907801,0.4407894736842105,0.4366197183098591,0.4682539682539682,0.4809160305343511,0.5555555555555556,0.5714285714285714,0.5441176470588235,0.5891472868217055,0.6,5.190374350937824,0.7855773058353722,0.007746690429798697
Hindu,0.0063862928348908,0.0093457943925232,0.035,-0.0666666666666667,0.41,0.3166666666666666,-0.0805320900789154,-0.1119356701383691,-0.0972222222222222,0.0064102564102564,0.1527777777777778,0.0378787878787878,-0.0151515151515151,0.05,-0.024390243902439,0.0972222222222222,0.0757575757575757,-0.0357142857142857,0.5925248870370818,0.8885629275873176,-0.18518703518703516,-0.0217391304347826,-0.0389610389610389,0.028169014084507,-0.0697674418604651,0.032,-0.0601503759398496,0.0961538461538461,-0.1142857142857142,-0.0384615384615384,0.1111111111111111,0.610799211292853,0.7659428658291155,0.17597317718229027,0.8611111111111112,0.9807692307692308,0.7916666666666666,1.0833333333333333,0.9545454545454546,0.9928571428571428,0.8048780487804879,0.9861111111111112,1.196969696969697,1.0357142857142858,9.687956081858522,1.4153653934141741,1.2850235130722947,0.4565217391304347,0.4285714285714285,0.4225352112676056,0.4883720930232558,0.448,0.5263157894736842,0.4551282051282051,0.4857142857142857,0.5,0.5185185185185185,4.729677270827418,0.8677652044954213,-0.4529503896806073
