,BS_a,BS_d,Diff_Bias_a,Diff_Bias_d,Acc_a,Acc_d,Diff_BS_a,Diff_BS_d,African_polarity_amb,African American_polarity_amb,Black_polarity_amb,Caucasian_polarity_amb,White_polarity_amb,European_polarity_amb,Roma_polarity_amb,Native American_polarity_amb,South American_polarity_amb,Hispanic_polarity_amb,Latino_polarity_amb,Jewish_polarity_amb,Arab_polarity_amb,Middle Eastern_polarity_amb,Asian_polarity_amb,TB_polarity_amb,PB_polarity_amb,diff_TB_polarity_amb,African_polarity_dis,African American_polarity_dis,Black_polarity_dis,Caucasian_polarity_dis,White_polarity_dis,European_polarity_dis,Roma_polarity_dis,Native American_polarity_dis,South American_polarity_dis,Hispanic_polarity_dis,Latino_polarity_dis,Jewish_polarity_dis,Arab_polarity_dis,Middle Eastern_polarity_dis,Asian_polarity_dis,TB_polarity_dis,PB_polarity_dis,diff_TB_polarity_dis,African_amount_amb,African American_amount_amb,Black_amount_amb,Caucasian_amount_amb,White_amount_amb,European_amount_amb,Roma_amount_amb,Native American_amount_amb,South American_amount_amb,Hispanic_amount_amb,Latino_amount_amb,Jewish_amount_amb,Arab_amount_amb,Middle Eastern_amount_amb,Asian_amount_amb,TB_amount_amb,PB_amount_amb,diff_TB_amount_amb,African_amount_dis,African American_amount_dis,Black_amount_dis,Caucasian_amount_dis,White_amount_dis,European_amount_dis,Roma_amount_dis,Native American_amount_dis,South American_amount_dis,Hispanic_amount_dis,Latino_amount_dis,Jewish_amount_dis,Arab_amount_dis,Middle Eastern_amount_dis,Asian_amount_dis,TB_amount_dis,PB_amount_dis,diff_TB_amount_dis
Baseline,0.0165864540153164,0.0211480362537763,0.0113372093023255,-0.019767441860465,0.4546511627906976,0.2156976744186046,0.0,0.0,0.11,0.0269230769230769,-0.0028935185185185,0.0625,-0.0412234042553191,0.0217391304347826,-0.1071428571428571,-0.0666666666666666,0.0588235294117647,0.0,-0.0314625850340136,0.0833333333333333,0.0344827586206896,0.0,0.0184108527131782,0.6656017130542001,0.0,0.0,0.0357142857142857,-0.0229357798165137,-0.010372178157413,0.0566037735849056,0.0083798882681564,0.0,-0.044776119402985,0.058252427184466,-0.0923076923076923,0.036231884057971,0.0045495905368516,0.0147058823529411,-0.0091370558375634,0.0421052631578947,0.0071210579857578,0.44319287836539734,0.0,0.0,0.45,0.4115384615384615,0.7332175925925926,0.375,0.7486702127659575,0.4347826086956521,0.4642857142857143,0.3666666666666666,0.3823529411764705,0.4024390243902439,0.7236394557823129,0.3928571428571428,0.7298850574712644,0.4285714285714285,0.7548449612403101,7.798751268034217,0.0,0.0,0.2976190476190476,0.3348623853211009,0.3544844417327639,0.2830188679245283,0.3240223463687151,0.379746835443038,0.4029850746268656,0.3300970873786408,0.3384615384615385,0.3260869565217391,0.3321201091901729,0.2794117647058823,0.3299492385786802,0.3368421052631579,0.3489318413021363,4.998639640438007,0.0,0.0
African,0.0242624369684654,0.0323624595469256,-0.0087209302325581,0.0372093023255813,0.4040697674418604,0.2502906976744186,0.0076759829531489986,0.011214423293149298,0.0,0.0538461538461538,0.0243055555555555,-0.15625,-0.0172872340425531,0.0543478260869565,0.1309523809523809,-0.075,-0.0147058823529411,-0.024390243902439,-0.0085034013605442,-0.0119047619047619,-0.0076628352490421,0.0178571428571428,-0.0174418604651162,0.614455278575587,0.9978179727745407,-0.05114643447861311,0.0113636363636363,-0.0216450216450216,0.0056109725685785,0.0377358490566037,-0.0129124820659971,-0.0246913580246913,-0.0405405405405405,-0.0198019801980198,0.0,0.0070422535211267,0.0166512488436632,0.0649350649350649,-0.027027027027027,0.0227272727272727,0.0092307692307692,0.3219154767480125,0.4119720339787791,-0.12127740161738482,0.58,0.6307692307692307,0.6724537037037037,0.5,0.6662234042553191,0.4673913043478261,0.6071428571428571,0.4916666666666666,0.5147058823529411,0.5,0.685374149659864,0.5833333333333334,0.6781609195402298,0.5357142857142857,0.6647286821705426,8.7776644196568,1.6255459926681386,0.9789131516225824,0.3068181818181818,0.3679653679653679,0.3410224438902743,0.3396226415094339,0.3572453371592539,0.2469135802469135,0.3108108108108108,0.297029702970297,0.2666666666666666,0.3169014084507042,0.3700277520814061,0.2987012987012987,0.3451143451143451,0.3863636363636363,0.3230769230769231,4.874280096825513,0.6323849350957711,-0.12435954361249468
African American,-0.019153305817922,-0.0246492226014409,-0.0110465116279069,0.0075581395348837,0.4491279069767442,0.2229651162790697,-0.035739759833238405,-0.045797258855217196,-0.01,0.0115384615384615,0.0329861111111111,-0.015625,-0.0518617021276595,0.0652173913043478,-0.1547619047619047,-0.0166666666666666,0.0294117647058823,0.0182926829268292,-0.0170068027210884,-0.0238095238095238,0.0239463601532567,-0.0089285714285714,-0.0164728682170542,0.4965258114723572,0.6247766292899288,-0.16907590158184294,-0.0208333333333333,-0.0132743362831858,0.0187085093542546,-0.0555555555555555,-0.0286885245901639,-0.0833333333333333,0.0,0.0285714285714285,-0.0185185185185185,0.014388489208633,0.011504424778761,0.08,-0.0244399185336048,0.0329670329670329,0.003024193548387,0.43380759857619217,0.5987274212925059,-0.00938527978920517,0.61,0.6038461538461538,0.7378472222222222,0.578125,0.761968085106383,0.5217391304347826,0.7023809523809523,0.5166666666666667,0.5588235294117647,0.5182926829268293,0.75,0.5952380952380952,0.6944444444444444,0.5625,0.6947674418604651,9.406639404538758,1.7989244013178718,1.607888136504541,0.3125,0.411504424778761,0.3252866626433313,0.2777777777777778,0.3319672131147541,0.3214285714285714,0.3661971830985915,0.2952380952380952,0.3888888888888889,0.302158273381295,0.3371681415929203,0.3466666666666667,0.3543788187372709,0.2967032967032967,0.3377016129032258,5.005565626953445,0.48632946055280957,0.006925986515438076
Black,-0.0182954588565575,-0.0244698205546493,-0.0078488372093023,0.0459302325581395,0.4008720930232558,0.2523255813953488,-0.0348819128718739,-0.0456178568084256,0.06,-0.0115384615384615,0.005787037037037,-0.03125,-0.0212765957446808,-0.0217391304347826,-0.0833333333333333,-0.0166666666666666,0.0588235294117647,-0.024390243902439,-0.0076530612244897,-0.0714285714285714,0.003831417624521,0.0357142857142857,0.0222868217054263,0.4757191557664596,0.6013299553833912,-0.1898825572877405,0.0465116279069767,-0.004524886877828,0.022938623682579,0.0192307692307692,-0.023391812865497,0.0389610389610389,-0.0757575757575757,0.0377358490566037,-0.0333333333333333,-0.0526315789473684,-0.0118938700823421,0.0294117647058823,-0.0145379023883696,-0.010204081632653,0.0081967213114754,0.4292614367402923,0.4598958355215552,-0.013931441625105012,0.4,0.5346153846153846,0.6608796296296297,0.4375,0.6675531914893617,0.4782608695652174,0.5595238095238095,0.45,0.5,0.4512195121951219,0.689625850340136,0.5,0.6475095785440613,0.5178571428571429,0.6540697674418605,8.148614736201726,1.1911019929822844,0.34986346816750835,0.2558139534883721,0.3393665158371041,0.3316800991940483,0.3269230769230769,0.3421052631578947,0.2727272727272727,0.4090909090909091,0.2830188679245283,0.2666666666666666,0.3533834586466165,0.3650503202195791,0.2941176470588235,0.3696780893042575,0.3979591836734694,0.3155737704918033,4.9231550944044224,0.5722357768553623,-0.0754845460335849
Caucasian,0.0027954313735009,0.0037578288100208,0.0008720930232558,0.0430232558139535,0.3732558139534884,0.2561046511627907,-0.013791022641815502,-0.017390207443755502,-0.03,0.0192307692307692,0.0005787037037037,0.046875,-0.0106382978723404,-0.0217391304347826,-0.0595238095238095,0.0,-0.1470588235294117,-0.0304878048780487,0.0153061224489795,0.0238095238095238,-0.0172413793103448,-0.0446428571428571,0.0261627906976744,0.4932950125822454,0.8019202193372035,-0.17230670047195473,-0.0232558139534883,-0.0047619047619047,0.020291693088142,-0.0192307692307692,0.0058394160583941,-0.1111111111111111,-0.0428571428571428,0.0,0.0344827586206896,0.0075757575757575,-0.0169971671388102,0.0136986301369863,0.0084925690021231,-0.0106382978723404,-0.0135135135135135,0.33274654492117284,0.6264737205061994,-0.1104463334442245,0.41,0.5346153846153846,0.640625,0.484375,0.6595744680851063,0.4130434782608695,0.4404761904761904,0.4333333333333333,0.5588235294117647,0.4207317073170731,0.6496598639455783,0.4047619047619047,0.6436781609195402,0.4910714285714285,0.6211240310077519,7.805893480705926,1.1294310329492423,0.00714221267170867,0.3488372093023256,0.3761904761904762,0.3487634749524413,0.4038461538461538,0.3386861313868613,0.3580246913580246,0.4142857142857143,0.297029702970297,0.3448275862068966,0.3257575757575757,0.3814919735599622,0.3424657534246575,0.3736730360934182,0.3723404255319149,0.3565488565488565,5.3827687614155755,0.5058088730532546,0.38412912097756813
White,-0.0146691963782544,-0.0193861066235864,-0.0075581395348837,0.025,0.4078488372093023,0.2433139534883721,-0.031255650393570804,-0.040534142877362705,0.04,-0.0192307692307692,0.0190972222222222,0.125,-0.0132978723404255,0.0434782608695652,-0.0714285714285714,0.0083333333333333,-0.0588235294117647,0.0,0.0008503401360544,0.0,-0.0105363984674329,0.0267857142857142,-0.0174418604651162,0.45430387219096924,0.7019744368376104,-0.2112978408632309,0.0121951219512195,-0.0093023255813953,0.0038046924540266,0.0727272727272727,0.0099431818181818,0.04,0.0307692307692307,-0.0476190476190476,-0.0181818181818181,-0.0571428571428571,-0.0036866359447004,-0.0144927536231884,-0.0062959076600209,-0.0219780219780219,0.0062434963579604,0.35438236380894145,0.5631705790033863,-0.08881051455645589,0.48,0.5269230769230769,0.6626157407407407,0.5,0.6968085106382979,0.4347826086956521,0.5476190476190477,0.4416666666666666,0.5294117647058824,0.5121951219512195,0.6726190476190477,0.5476190476190477,0.6637931034482759,0.5089285714285714,0.6666666666666666,8.391648974722191,1.2484061281667929,0.5928977066879737,0.3536585365853658,0.3441860465116279,0.3373493975903614,0.2909090909090909,0.3565340909090909,0.36,0.4,0.3523809523809524,0.2727272727272727,0.3571428571428571,0.3373271889400921,0.3333333333333333,0.3672612801678909,0.3956043956043956,0.3267429760665973,5.185157418868929,0.44209794879514264,0.18651777843092177
European,-0.0034834134972975,-0.0042643923240938,-0.0046511627906976,0.0162790697674419,0.5046511627906977,0.1831395348837209,-0.0200698675126139,-0.0254124285778701,0.08,0.05,0.0231481481481481,0.015625,-0.0438829787234042,0.1304347826086956,0.0714285714285714,-0.0166666666666666,-0.0147058823529411,-0.1219512195121951,-0.0025510204081632,-0.0357142857142857,0.0057471264367816,-0.0089285714285714,-0.0222868217054263,0.6430710751338503,0.8877219379384704,-0.022530637920349816,-0.0439560439560439,-0.0393013100436681,0.012396694214876,0.0,0.0095108695652173,0.0117647058823529,0.1052631578947368,-0.05,0.0161290322580645,-0.0068965517241379,-0.0165073848827106,0.0,0.0009891196834817,-0.0434782608695652,0.0029673590504451,0.3591604900252999,0.733787314120467,-0.08403238834009741,0.48,0.6192307692307693,0.8020833333333334,0.578125,0.839095744680851,0.5869565217391305,0.6190476190476191,0.45,0.4558823529411764,0.4756097560975609,0.8137755102040817,0.4880952380952381,0.7950191570881227,0.5982142857142857,0.7994186046511628,9.400553892823332,1.601802624789114,1.6018026247891148,0.3516483516483517,0.3624454148471616,0.3146399055489964,0.4561403508771929,0.3410326086956521,0.3411764705882353,0.3157894736842105,0.29,0.3064516129032258,0.3103448275862069,0.3344917463075586,0.2307692307692307,0.3194856577645895,0.3043478260869565,0.3273986152324431,4.906162092540012,0.6407089798026999,-0.09247754789799512
Roma,0.0045691228422656,0.005759539236861,0.0002906976744185,0.0151162790697674,0.4813953488372093,0.2066860465116279,-0.012017331173050802,-0.0153884970169153,-0.09,0.0653846153846153,-0.0364583333333333,-0.09375,-0.0212765957446808,0.0217391304347826,0.0476190476190476,0.05,-0.0441176470588235,0.0426829268292682,0.0068027210884353,0.0119047619047619,0.0890804597701149,0.0089285714285714,-0.0406976744186046,0.6704424850150393,1.0976045137762191,0.0048407719608392075,0.0515463917525773,-0.0204081632653061,0.0093512565751022,-0.0172413793103448,0.0094212651413189,0.0,0.1153846153846153,0.009090909090909,0.0,0.0,-0.0051679586563307,-0.025,-0.0117994100294985,0.0096153846153846,-0.012807881773399,0.2968346155947864,0.5553361203769732,-0.14635826277061093,0.49,0.6423076923076924,0.8049768518518519,0.625,0.8085106382978723,0.5652173913043478,0.6904761904761905,0.5333333333333333,0.5735294117647058,0.5304878048780488,0.7976190476190477,0.5595238095238095,0.8074712643678161,0.6339285714285714,0.7906976744186046,9.853079681571892,2.0543284135376743,2.0543284135376743,0.3195876288659793,0.2979591836734694,0.3331385154880187,0.3275862068965517,0.3351278600269179,0.3076923076923077,0.4487179487179487,0.3545454545454545,0.2941176470588235,0.2658227848101265,0.3393626184323858,0.325,0.3382497541789577,0.2980769230769231,0.3379310344827586,4.922915867946623,0.4936316430347099,-0.07572377249138462
Native American,-0.0025211762318987,-0.0032715376226826,-0.0095930232558139,0.027906976744186,0.4854651162790697,0.229360465116279,-0.019107630247215103,-0.024419573876458902,-0.02,0.0038461538461538,0.0196759259259259,0.015625,-0.0252659574468085,0.0326086956521739,-0.0476190476190476,0.0166666666666666,0.0735294117647058,-0.0670731707317073,-0.0042517006802721,0.0238095238095238,0.0057471264367816,0.0089285714285714,-0.0135658914728682,0.37821284348120643,0.6303602171651372,-0.2873888695729937,0.0729166666666666,-0.0371900826446281,0.0147841513897102,0.0677966101694915,-0.0067294751009421,-0.0833333333333333,-0.0123456790123456,0.017094017094017,-0.0483870967741935,-0.0331125827814569,-0.0069324090121317,0.0253164556962025,0.0068694798822374,-0.0099009900990099,-0.0078201368523949,0.45052916650876124,0.47814901617575417,0.0073362881433639004,0.54,0.6269230769230769,0.78125,0.546875,0.785904255319149,0.5108695652173914,0.6666666666666666,0.6,0.6029411764705882,0.5914634146341463,0.7746598639455783,0.5714285714285714,0.7605363984674329,0.6517857142857143,0.75,9.761303703358314,1.972242357804718,1.9625524353240964,0.3229166666666667,0.3181818181818182,0.3151981076286221,0.3050847457627119,0.3270524899057873,0.2976190476190476,0.3086419753086419,0.3247863247863248,0.2741935483870967,0.2847682119205298,0.341421143847487,0.3037974683544304,0.3326790971540726,0.3069306930693069,0.3167155425219941,4.679986881114538,0.49227323393172834,-0.31865275932346915
South American,0.0077851605758582,0.0095238095238094,-0.0276162790697674,0.0441860465116278,0.4988372093023255,0.1825581395348837,-0.0088012934394582,-0.0116242267299669,-0.01,0.0115384615384615,0.0109953703703703,0.03125,-0.0930851063829787,-0.0543478260869565,-0.0833333333333333,-0.0083333333333333,0.0441176470588235,0.0182926829268292,0.0144557823129251,0.0238095238095238,0.0402298850574712,0.0357142857142857,-0.0106589147286821,0.4901621526539742,0.5995869418092062,-0.1754395604002259,0.010752688172043,-0.0041322314049586,0.0059066745422327,-0.0847457627118644,-0.0121951219512195,-0.0229885057471264,0.0649350649350649,-0.0380952380952381,0.0615384615384615,-0.0201342281879194,0.0017286084701815,0.0375,0.0009784735812133,-0.0612244897959183,0.0039643211100099,0.4308198702434515,0.8034452855885805,-0.012373008121945861,0.43,0.6576923076923077,0.8246527777777778,0.5625,0.8457446808510638,0.5108695652173914,0.6785714285714286,0.5416666666666666,0.6911764705882353,0.5426829268292683,0.83078231292517,0.5714285714285714,0.8199233716475096,0.6785714285714286,0.8304263565891473,10.016688865355967,2.2579375973217486,2.2179375973217494,0.3118279569892473,0.3347107438016529,0.3354991139988186,0.3898305084745763,0.3455284552845528,0.2758620689655172,0.2727272727272727,0.2666666666666666,0.4615384615384615,0.3288590604026846,0.3370786516853932,0.2375,0.3454011741682974,0.3673469387755102,0.3290386521308226,4.939415725609474,0.697805909610821,-0.059223914828533175
